COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
,2016,ASP,6,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,319",815000,,0
,2016,ASP,6,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,340,675,322,16,255,0,0,0,2,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,319",815000,1207.407407,0.047058824
,2016,ASP,6,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",494,1043,477,9,397,1,6,1,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,319",815000,781.3998082,0.018218623
,2016,ASP,6,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3,6,3,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,319",815000,135833.3333,0
,2016,ASP,6,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,111,1,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,319",815000,7342.342342,0
,2017,ASP,6,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2126,7545,"2,057",19,"1,919",3,35,2,10,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,105.7654076,0.008936971
,2017,ASP,6,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",10,27,10,0,9,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,29555.55556,0
,2017,ASP,6,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,,0
,2017,ASP,6,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,340,554,320,17,185,0,0,0,3,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,1440.433213,0.05
,2017,ASP,6,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",502,971,483,6,373,0,9,1,3,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,821.8331617,0.011952191
,2017,ASP,6,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3,0,3,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,,0
,2017,ASP,6,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,111,1,0,0,0,0,0,0,ASP,Residential,1,WEST,DEVELOPING,BUILDING OUT,6,Suburban,ASP,"3,371",798000,7189.189189,0
AUBURN BAY,2016,AUB,12,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3498,11354,"3,359",73,"3,035",0,55,8,3,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,43.77311961,0.020869068
,2016,AUB,12,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",525,1181,458,12,331,0,45,0,10,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,420.8298052,0.022857143
,2016,AUB,12,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,,0
,2016,AUB,12,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,677,402,230,191,50,0,246,0,10,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,1236.318408,0.282127031
,2016,AUB,12,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",724,1444,689,34,384,0,0,0,1,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,344.1828255,0.046961326
,2016,AUB,12,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,1,0,1,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,,0
,2016,AUB,12,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,4,8,4,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,62125,0
,2016,AUB,12,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,166,1,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"4,906",497000,2993.975904,0
,2017,AUB,12,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3724,12331,"3,624",41,"3,270",2,53,0,4,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,37.54764415,0.011009667
,2017,AUB,12,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",598,1493,567,22,428,0,9,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,310.1138647,0.036789298
,2017,AUB,12,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1,0,1,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,,0
,2017,AUB,12,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,868,983,562,115,160,0,188,0,3,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,471.0071211,0.132488479
,2017,AUB,12,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",729,1412,690,37,364,1,0,1,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,327.9036827,0.050754458
,2017,AUB,12,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,2,0,1,0,0,0,1,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,,0
,2017,AUB,12,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,9,20,7,2,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,23150,0.222222222
,2017,AUB,12,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1,186,1,0,0,0,0,0,0,AUB,Residential,1,SOUTHEAST,COMPLETE,2000s,12,Suburban,AUB,"5,755",463000,2489.247312,0
BANFF TRAIL,2016,BNF,7,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1019,2564,978,25,530,4,5,2,5,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,238.299532,0.024533857
,2016,BNF,7,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",251,584,229,14,134,3,5,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,1046.232877,0.055776892
,2016,BNF,7,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,4,0,4,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,,0
,2016,BNF,7,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,119,171,114,4,0,1,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,3573.099415,0.033613445
,2016,BNF,7,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",4,13,4,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,47000,0
,2016,BNF,7,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,540,804,444,62,19,1,0,31,2,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,759.9502488,0.114814815
,2016,BNF,7,RESIDENCE IN COMMERCIAL STRUCTURE,9,A structure that is primarily commercial but which also contains one or two dwelling units.,1,0,1,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,,0
,2016,BNF,7,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1,0,1,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,,0
,2016,BNF,7,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,11,46,6,5,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,244",611000,13282.6087,0.454545455
,2017,BNF,7,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1019,2520,959,47,519,1,4,1,7,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,230.1587302,0.046123651
,2017,BNF,7,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",253,621,238,13,135,1,1,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,933.9774557,0.051383399
,2017,BNF,7,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,4,0,2,2,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,,0.5
,2017,BNF,7,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,119,179,109,10,7,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,3240.223464,0.084033613
,2017,BNF,7,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",4,16,4,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,36250,0
,2017,BNF,7,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,514,732,390,98,14,1,1,21,3,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,792.3497268,0.190661479
,2017,BNF,7,RESIDENCE IN COMMERCIAL STRUCTURE,9,A structure that is primarily commercial but which also contains one or two dwelling units.,1,0,1,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,,0
,2017,BNF,7,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1,0,1,0,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,,0
,2017,BNF,7,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,11,18,7,4,0,0,0,0,0,BNF,Residential,1,CENTRE,ESTABLISHED,1950s,7,Inner-City,BNF,"1,248",580000,32222.22222,0.363636364
BANKVIEW,2016,BNK,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,510,1108,476,20,295,5,2,2,5,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,253.6101083,0.039215686
,2016,BNK,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",94,170,81,9,36,0,4,0,0,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,1652.941176,0.095744681
,2016,BNK,8,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,42,61,39,2,0,1,0,0,0,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,4606.557377,0.047619048
,2016,BNK,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,2445,3176,"2,202",212,474,4,0,2,25,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,88.47607053,0.086707566
,2016,BNK,8,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",239,411,212,20,111,1,5,0,1,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,683.6982968,0.083682008
,2016,BNK,8,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,207,223,153,35,7,1,2,8,8,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,1260.089686,0.169082126
,2016,BNK,8,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1,9,1,0,0,0,0,0,0,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,245",281000,31222.22222,0
,2017,BNK,8,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,508,1040,450,37,268,7,3,7,4,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,249",265000,254.8076923,0.072834646
,2017,BNK,8,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",97,159,77,17,38,1,1,1,0,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,249",265000,1666.666667,0.175257732
,2017,BNK,8,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,42,62,35,6,0,0,0,0,1,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,249",265000,4274.193548,0.142857143
,2017,BNK,8,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,2442,3214,"2,149",267,386,0,0,6,20,BNK,Residential,1,CENTRE,ESTABLISHED,INNER CITY,8,Inner-City,BNK,"2,249",265000,82.45177349,0.109336609
