COMMUNITY_NAME,YEAR,COMM_CODE_x,WARD,DWELLING_TYPE,DWELLING_TYPE_CODE,DWELLING_TYPE_DESCRIPTION,DWELLINGS_TOTAL,RES_CNT,OCPD_DWELLING_CNT,DWELLINGS_VACANT,OCPD_OWNERSHIP_CNT,RENOVATION_DWELLING_CNT,UNDER_CONST_DWELLING_CNT,INACTIVE_CNT,OTHER_PURPOSE_CNT,COMM_CODE_y,CLASS,CLASS_CODE,SECTOR,SRG,COMM_STRUCTURE,WARD_NUM,AREA_TYPE,COMM_CODE,Number of taxable accounts,MEDIAN_ASSESSMENT,ASSESSMENT_PER_PERSON,VACANCY_RATE
ARBOUR LAKE,2016,ARB,2.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2684.0,8660.0,"2,650",25.0,"2,349",3.0,1,4.0,1.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,54.15704387990762,0.009314456035767511
ARBOUR LAKE,2016,ARB,2.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",174.0,321.0,171,3.0,154,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,1461.0591900311526,0.017241379310344827
ARBOUR LAKE,2016,ARB,2.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,683.0,1149.0,668,12.0,483,2.0,0,0.0,1.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,408.1810269799826,0.017569546120058566
ARBOUR LAKE,2016,ARB,2.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",61.0,163.0,61,0.0,33,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,2877.3006134969323,0.0
ARBOUR LAKE,2016,ARB,2.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,308.0,476.0,300,7.0,293,1.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,985.2941176470588,0.022727272727272728
ARBOUR LAKE,2016,ARB,2.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,31.0,37.0,22,9.0,0,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,12675.675675675675,0.2903225806451613
ARBOUR LAKE,2016,ARB,2.0,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,,0.0
ARBOUR LAKE,2016,ARB,2.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,114.0,1,0.0,0,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",469000.0,4114.035087719299,0.0
ARBOUR LAKE,2017,ARB,2.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2681.0,8467.0,"2,644",27.0,"2,349",8.0,2,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,53.02940829101217,0.010070869078701977
ARBOUR LAKE,2017,ARB,2.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",174.0,322.0,169,5.0,150,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,1394.4099378881988,0.028735632183908046
ARBOUR LAKE,2017,ARB,2.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,683.0,1129.0,660,20.0,467,3.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,397.69707705934456,0.029282576866764276
ARBOUR LAKE,2017,ARB,2.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",61.0,170.0,59,2.0,31,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,2641.176470588235,0.03278688524590164
ARBOUR LAKE,2017,ARB,2.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,307.0,474.0,303,4.0,295,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,947.2573839662447,0.013029315960912053
ARBOUR LAKE,2017,ARB,2.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,31.0,37.0,22,9.0,0,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,12135.135135135135,0.2903225806451613
ARBOUR LAKE,2017,ARB,2.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,114.0,1,0.0,0,0.0,0,0.0,0.0,ARB,Residential,1.0,NORTHWEST,ESTABLISHED,2000s,2.0,Suburban,ARB,"4,332",449000.0,3938.59649122807,0.0
ASPEN WOODS,2016,ASP,6.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2094.0,7182.0,"1,978",51.0,"1,879",3.0,52,4.0,6.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,113.47813979392927,0.024355300859598854
ASPEN WOODS,2016,ASP,6.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",10.0,33.0,10,0.0,8,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,24696.969696969696,0.0
ASPEN WOODS,2016,ASP,6.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,,0.0
ASPEN WOODS,2016,ASP,6.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,340.0,675.0,322,16.0,255,0.0,0,0.0,2.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,1207.4074074074074,0.047058823529411764
ASPEN WOODS,2016,ASP,6.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",494.0,1043.0,477,9.0,397,1.0,6,1.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,781.3998082454458,0.018218623481781375
ASPEN WOODS,2016,ASP,6.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3.0,6.0,3,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,135833.33333333334,0.0
ASPEN WOODS,2016,ASP,6.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,111.0,1,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,319",815000.0,7342.342342342342,0.0
ASPEN WOODS,2017,ASP,6.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,2126.0,7545.0,"2,057",19.0,"1,919",3.0,35,2.0,10.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,105.76540755467197,0.008936970837253057
ASPEN WOODS,2017,ASP,6.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",10.0,27.0,10,0.0,9,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,29555.555555555555,0.0
ASPEN WOODS,2017,ASP,6.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,,0.0
ASPEN WOODS,2017,ASP,6.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,340.0,554.0,320,17.0,185,0.0,0,0.0,3.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,1440.4332129963898,0.05
ASPEN WOODS,2017,ASP,6.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",502.0,971.0,483,6.0,373,0.0,9,1.0,3.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,821.8331616889805,0.01195219123505976
ASPEN WOODS,2017,ASP,6.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,3.0,0.0,3,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,,0.0
ASPEN WOODS,2017,ASP,6.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,111.0,1,0.0,0,0.0,0,0.0,0.0,ASP,Residential,1.0,WEST,DEVELOPING,BUILDING OUT,6.0,Suburban,ASP,"3,371",798000.0,7189.189189189189,0.0
AUBURN BAY,2016,AUB,12.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3498.0,11354.0,"3,359",73.0,"3,035",0.0,55,8.0,3.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,43.7731196054254,0.02086906803887936
AUBURN BAY,2016,AUB,12.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",525.0,1181.0,458,12.0,331,0.0,45,0.0,10.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,420.8298052497883,0.022857142857142857
AUBURN BAY,2016,AUB,12.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,,0.0
AUBURN BAY,2016,AUB,12.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,677.0,402.0,230,191.0,50,0.0,246,0.0,10.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,1236.318407960199,0.2821270310192024
AUBURN BAY,2016,AUB,12.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",724.0,1444.0,689,34.0,384,0.0,0,0.0,1.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,344.1828254847645,0.04696132596685083
AUBURN BAY,2016,AUB,12.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,,0.0
AUBURN BAY,2016,AUB,12.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,4.0,8.0,4,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,62125.0,0.0
AUBURN BAY,2016,AUB,12.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,166.0,1,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"4,906",497000.0,2993.975903614458,0.0
AUBURN BAY,2017,AUB,12.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,3724.0,12331.0,"3,624",41.0,"3,270",2.0,53,0.0,4.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,37.547644148893035,0.01100966702470462
AUBURN BAY,2017,AUB,12.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",598.0,1493.0,567,22.0,428,0.0,9,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,310.1138647019424,0.03678929765886288
AUBURN BAY,2017,AUB,12.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,,0.0
AUBURN BAY,2017,AUB,12.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,868.0,983.0,562,115.0,160,0.0,188,0.0,3.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,471.0071210579858,0.13248847926267282
AUBURN BAY,2017,AUB,12.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",729.0,1412.0,690,37.0,364,1.0,0,1.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,327.90368271954674,0.05075445816186557
AUBURN BAY,2017,AUB,12.0,MANUFACTURED HOME,6,A structure originally built to be movable whether it is now movable or on a permanent foundation. Include summer travel trailers only if used as a permanent residence.,2.0,0.0,1,0.0,0,0.0,1,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,,0.0
AUBURN BAY,2017,AUB,12.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,9.0,20.0,7,2.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,23150.0,0.2222222222222222
AUBURN BAY,2017,AUB,12.0,"NURSING HOME, AUXILLARY HOSPITAL LODGE",11,"A structure originally designed and built to contain one or more dwelling units which is designated as a nursing home, auxiliary hospital, care centre, lodge, etec. There are many seniors' residences being constructed that have suites with a bathroom and kitchenette containing a sink, bar fridge, microwave, etc. The suite must contain a full size fridge and stove to be considered as a separate dwelling unit. Otherwise, all suites included at one address and are part of this definition for lodges, care centres, or assisted living.",1.0,186.0,1,0.0,0,0.0,0,0.0,0.0,AUB,Residential,1.0,SOUTHEAST,COMPLETE,2000s,12.0,Suburban,AUB,"5,755",463000.0,2489.2473118279568,0.0
BANFF TRAIL,2016,BNF,7.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1019.0,2564.0,978,25.0,530,4.0,5,2.0,5.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,238.29953198127924,0.02453385672227674
BANFF TRAIL,2016,BNF,7.0,DUPLEX,2,"A structure originally designed and built to contain two dwelling units, either side-by-side, front-to-back or one above the other.",251.0,584.0,229,14.0,134,3.0,5,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,1046.2328767123288,0.055776892430278883
BANFF TRAIL,2016,BNF,7.0,MULTI-PLEX,3,A structure originally designed and built to contain at least three dwelling units on one or two levels. The dwelling units share outside entrances.,4.0,0.0,4,0.0,0,0.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,,0.0
BANFF TRAIL,2016,BNF,7.0,APARTMENT,4,A structure originally designed and built to contain at least three dwelling units on three or more levels. The dwelling units share outside entrances.,119.0,171.0,114,4.0,0,1.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,3573.0994152046783,0.03361344537815126
BANFF TRAIL,2016,BNF,7.0,TOWN HOUSE,5,"A structure originally designed and built to contain three or more attached, or semi-attached dwelling units, each of which has a separate outside entrance.",4.0,13.0,4,0.0,0,0.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,47000.0,0.0
BANFF TRAIL,2016,BNF,7.0,CONVERTED STRUCTURE,7,The additional dwelling units in a structure that contains more units than the building was originally designed and built to contain.,540.0,804.0,444,62.0,19,1.0,0,31.0,2.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,759.9502487562189,0.11481481481481481
BANFF TRAIL,2016,BNF,7.0,RESIDENCE IN COMMERCIAL STRUCTURE,9,A structure that is primarily commercial but which also contains one or two dwelling units.,1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,,0.0
BANFF TRAIL,2016,BNF,7.0,OTHER - RESIDENTIAL,10,"Any residential structure that contains a dwelling unit which does not fit the other structure codes, e.g. shack, garage.",1.0,0.0,1,0.0,0,0.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,,0.0
BANFF TRAIL,2016,BNF,7.0,"HOTELS, MOTELS  RESIDENCE",13,A structure that provides lodging.,11.0,46.0,6,5.0,0,0.0,0,0.0,0.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,244",611000.0,13282.608695652174,0.45454545454545453
BANFF TRAIL,2017,BNF,7.0,SINGLE FAMILY HOME,1,A structure originally designed and built to contain a single dwelling unit.,1019.0,2520.0,959,47.0,519,1.0,4,1.0,7.0,BNF,Residential,1.0,CENTRE,ESTABLISHED,1950s,7.0,Inner-City,BNF,"1,248",580000.0,230.15873015873015,0.04612365063788027
